filename,complexity,diversity,productivity
WE_CHN_PTJ0_001_B1_1.txt,5.9322175131343755,3.1309352566180864,1.7322472947219099
WE_CHN_PTJ0_002_B1_1.txt,5.774842102575618,3.3305547605140178,1.6642652169767778
WE_CHN_PTJ0_003_B1_1.txt,5.653203988157107,3.5089645182002918,1.5585405031856643
WE_CHN_PTJ0_004_B1_2.txt,5.028068595290454,3.203582556809545,1.5426328313030595
WE_CHN_PTJ0_005_B1_2.txt,6.821106265760766,3.59847023579181,1.793451520052474
WE_CHN_PTJ0_006_B1_2.txt,6.301609574743328,3.413129006848139,1.8201552636366427
WE_CHN_PTJ0_007_B1_1.txt,6.846277903771423,3.8971084338282345,1.7300762027393206
WE_CHN_PTJ0_008_B1_2.txt,7.130561437798525,3.742413871145156,1.8941457733698763
WE_CHN_PTJ0_009_B1_2.txt,6.365571765326199,3.6363357993695415,1.713665335628051
WE_CHN_PTJ0_010_B1_1.txt,5.835031739612454,3.451500110817417,1.631861157231078
WE_CHN_PTJ0_011_B1_1.txt,6.969007753834955,3.6950002004774407,1.8779560165007099
WE_CHN_PTJ0_012_B1_1.txt,6.377433481758734,3.5493704749802895,1.7555236019579457
WE_CHN_PTJ0_013_B1_2.txt,7.710490238907074,3.812153978050195,1.9876603768408334
WE_CHN_PTJ0_014_B1_2.txt,6.7873417662302105,3.756324698047531,1.813434557393616
WE_CHN_PTJ0_015_B1_2.txt,7.500421331925274,3.731680633884496,1.988547884814768
WE_CHN_PTJ0_016_B1_2.txt,6.561618872704285,3.7978760849589106,1.7156363494886195
WE_CHN_PTJ0_017_B1_1.txt,4.706759481484942,2.9841915959455627,1.4817027115192092
WE_CHN_PTJ0_018_B1_2.txt,5.576607598890488,3.0100844041950237,1.802370161648739
WE_CHN_PTJ0_019_B1_2.txt,7.394732114560324,3.6737404513278733,1.9690663234905266
WE_CHN_PTJ0_020_B1_1.txt,6.492409366708917,3.4870426744128205,1.789981970177276
WE_CHN_PTJ0_021_A2_0.txt,6.948655441436319,3.7434835436344716,1.8338824378282799
WE_CHN_PTJ0_022_A2_0.txt,5.838323478261668,3.4986174043197296,1.6260246867341623
WE_CHN_PTJ0_023_B1_1.txt,5.32328865548957,3.1722903384652996,1.6216311041291835
WE_CHN_PTJ0_024_A2_0.txt,5.171628999297885,3.195566643180314,1.5539525608450155
WE_CHN_PTJ0_025_B1_1.txt,5.280760082354905,3.1925518133860136,1.5932709455890997
WE_CHN_PTJ0_026_A2_0.txt,6.261247182167278,3.3506930150124137,1.7955832017995925
WE_CHN_PTJ0_027_B1_1.txt,5.219985893742756,3.1916858034787206,1.5814823573873174
WE_CHN_PTJ0_028_B2_0.txt,6.5719631540095165,3.619910113171135,1.7941688229367319
WE_CHN_PTJ0_029_B1_1.txt,7.646861884961192,3.8890987585449825,1.945891183626415
WE_CHN_PTJ0_030_B1_2.txt,6.635912678122036,3.408775215515141,1.9422727267907582
WE_CHN_PTJ0_031_B1_1.txt,6.343220844656371,3.438917098157328,1.8310301022160074
WE_CHN_PTJ0_032_B1_1.txt,5.917505505991627,3.362388740590231,1.721487550227641
WE_CHN_PTJ0_033_B1_2.txt,6.497869259577628,3.524638460166135,1.8030512764177007
WE_CHN_PTJ0_034_B1_1.txt,6.143826425341404,3.4427836197716366,1.7341453470824022
WE_CHN_PTJ0_035_B1_1.txt,6.634476686362149,3.6838911472107685,1.7631478987294216
WE_CHN_PTJ0_036_B1_1.txt,6.6116778124141495,3.684406105978925,1.766326655946861
WE_CHN_PTJ0_037_B1_1.txt,5.663332161087727,3.284672490149218,1.6608364085807865
WE_CHN_PTJ0_038_A2_0.txt,5.894060624165702,3.343269269435116,1.7287966820703458
WE_CHN_PTJ0_039_A2_0.txt,5.116287997078146,3.1232117526516436,1.5857253552866686
WE_CHN_PTJ0_040_B1_1.txt,6.7200689665081486,3.6041211183071047,1.8350204528209728
WE_CHN_PTJ0_041_A2_0.txt,6.044804012595937,3.5073756201469934,1.704825445375521
WE_CHN_PTJ0_042_B1_1.txt,6.901350386848642,3.601065856553929,1.8158201378294176
WE_CHN_PTJ0_043_B1_1.txt,6.020617324994366,2.9843160016461154,2.017510655417573
WE_CHN_PTJ0_044_A2_0.txt,7.023085000072116,3.7635880365417305,1.846708158859979
WE_CHN_PTJ0_045_A2_0.txt,5.756565799485504,3.248268237809962,1.7328644405918476
WE_CHN_PTJ0_046_A2_0.txt,8.628695079370488,4.015608779454181,2.098281333409426
WE_CHN_PTJ0_047_B1_1.txt,6.350448916672826,3.6972031620897923,1.6659527171533162
WE_CHN_PTJ0_048_B1_1.txt,6.120011934708704,3.3374550541251766,1.7789275322548823
WE_CHN_PTJ0_049_A2_0.txt,5.58363273767505,3.176050399103183,1.6522561006759313
WE_CHN_PTJ0_050_A2_0.txt,6.0683770009336735,3.428879082823454,1.7142977980485494
WE_CHN_PTJ0_051_B1_2.txt,7.466939991637852,3.8274077219908023,1.9156038649526386
WE_CHN_PTJ0_052_B1_1.txt,7.113018716458987,3.7095691110160156,1.8553633245086374
WE_CHN_PTJ0_053_B1_1.txt,7.139166232000549,3.7060664225270252,1.906203772312505
WE_CHN_PTJ0_054_B1_1.txt,6.078731144386075,3.29638270829558,1.795180102110527
WE_CHN_PTJ0_055_A2_0.txt,6.242621938367044,3.6802030433702493,1.6709845428174972
WE_CHN_PTJ0_056_B1_1.txt,6.44270532511295,3.48929692742852,1.8004755327396704
WE_CHN_PTJ0_057_B1_1.txt,6.354656823728409,3.556409826691823,1.7455573208802895
WE_CHN_PTJ0_058_A2_0.txt,5.153769789545535,3.269209647343386,1.5613151564078829
WE_CHN_PTJ0_059_A2_0.txt,5.716806497025664,3.58282252558366,1.5737038243022283
WE_CHN_PTJ0_060_B1_1.txt,6.0955071148365505,3.4511955573040067,1.7438965621477327
