filename,CEFR,URL,format
B2_survivor_episode_6_caught_b2,B2,https://learnenglishteens.britishcouncil.org/study-break/audio-series/survivor,BCL
A2_B1_one_day_i_will_lagos,A2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
A2_B1_were_superhumans_rio_paralympics_2016,A2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_11_things_you_never_knew_about_elephants,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_black_holes,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_christmas_gift_experiment,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_climate_change_why_does_15degc_matter,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_day_life_10_year_old_roman_britain,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_doctor_day_rapper_night,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_eating_insects,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_feeling_hot_hot_hot,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_five_ways_spot_fake_news,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_girl_can,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_he_named_me_malala,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_how_are_easter_eggs_made,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_how_can_more_women_get_politics,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_how_christmas_trees_are_made,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_how_do_backspin,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_how_do_bubbles_work,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_i_it_safer_internet_day_song,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_influencers_making_difference_tiktok,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_ive_experienced_bullying,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_joe_wicks_blue_peter_workout,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_let_it_happen_three_dutch_dancing_sisters,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_record_breaking_skydive,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_social_media_good_you,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_space_tourism_are_we_one_step_closer,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_superjam_set_make_teenager_millionaire,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_what_ramadan,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_world_water_crisis,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_yusra_mardini_young_refugee,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_B2_zero_g_flight,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_learn_how_manage_your_time_zack,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B1_turning_plastic_waste_art,B1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_being_vegan_more_environmentally_friendly,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_between_two_worlds,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_black_history_month_all_you_need_know,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_break_bias,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_brief_history_writing,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_12_year_old_maths_genius,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_actress_margot_robbies_snake_story,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_amazing_bird_sounds_lyre_bird,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_amazing_minecraft_city,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_amazing_wheelchair_jump,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_can_massive_invention_save_our_oceans,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_clever_cobra,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_cure_boredom,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_driverless_cars,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_emma_watson_introduces_new_heforsheorg,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_girl_leadership_summit_highlights,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_how_dirty_your_mobile_phone,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_how_make_perfect_omelette,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_how_refugee_became_supermodel,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_maggot_medicine,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_miso_mushroom_coconut_noodles,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_our_school_students_selfies,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_plastic_ocean,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_poem_about_poets,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_rainbow_flag_explained,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_safer_internet_day_song_surf,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_school_strike_4_climate,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_science_experiment_space,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_status_mind,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_superhero_runner_runs_5000_miles,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_teenager_becomes_jetski_champ,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_weird_nature_archer_fish_velvet_worm,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_where_did_moon_come,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_worlds_best_drone_racer,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_your_image_your_future,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_C1_youtubers_twitch_streamers_share_tips_safer_internet_day,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_can_will_gwyn_haslock,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_did_you_ever_post_mean_comments_online,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_diy_christmas_decorations,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_dog_understands_1022_words,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_giant_chocolate_chip_cookie,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_hippo_lives_house,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_how_be_good_listener_if_someone_upset,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_how_make_day_dead_mask,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_ice_age_manhattan,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_international_womens_day_we_are_women,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_malala_yousafzai_winning_nobel_peace_prize,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_oversharing_your_digital_footprint,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_simple_homemade_christmas_gift_ideas,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_skateboarding_heroes,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_stan_lee_man_who_invented_spider_man,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_sustainable_development_goals,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_tale_two_brothers,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_technology_addiction,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_two_euro_t_shirt,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_voice_uk_can_anyone_learn_sing,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_what_metaverse,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_what_tallest_statue_world,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_world_afro_day,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
B2_worst_christmas_presents,B2,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_ariana_grande_she_was_famous,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_britains_fastest_cyclist,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_camila_cabello_talks_about_beyonce,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_can_dogs_sense_emotion,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_david_beckham_puts_brooklyn_his_place,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_day_digital_life_teenager,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_double_dutch_brain_game,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_duct_tape_surfing,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_eddsworld_climate_change,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_food_waste_rebel,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_how_general_election_works,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_how_has_hoodie_become_so_fashionable,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_how_make_your_own_christmas_card,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_how_sew_button,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_how_wash_your_hair_space,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_international_space_station_toilet_tour,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_making_snow_olympics,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_meet_lauren_singer_zero_waste_girl,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_peanut_butter_jelly_space,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_penguins,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_pink_phones_cambodia,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_porcupine_vs_lion,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_slow_motion_puff_adder_attack,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_speak_out_make_change,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_who_made_your_clothes,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_why_ocean_salty,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_wizarding_world_harry_potter,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
C1_women_tech,C1,https://learnenglishteens.britishcouncil.org/study-break/video-zone,BCYT
